Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CHS.4	FAM138A	1	-	34611	36081	0.000000	0.000000	0.000000
CHS.1	DDX11L1	1	+	11874	14409	4.512778	3.537154	13.259223
CHS.2	WASH7P	1	-	14362	29370	10.101629	8.608622	32.269909
CHS.32	LOC107984850	1	+	860226	868202	0.000000	0.000000	0.000000
CHS.33	FAM41C	1	-	868071	876802	0.000000	0.000000	0.000000
CHS.94	LOC107984868	1	-	1411649	1416247	0.000000	0.000000	0.000000
CHS.93	RP4-758J18.13	1	+	1409096	1410618	0.309827	0.242845	0.910319
CHS.90	RP4-758J18.2	1	+	1399527	1402046	2.218576	3.078377	11.539471
CHS.91	MRPL20	1	-	1401896	1407313	5.044458	10.905139	40.878536
CHS.101	ATAD3C	1	+	1448004	1470221	0.037589	0.046107	0.172834
CHS.103	ATAD3B	1	+	1471732	1509467	2.235908	8.201219	30.742738
CHS.104	ATAD3A	1	+	1512143	1534689	2.259022	6.423754	24.079807
CHS.105	TMEM240	1	-	1534778	1540360	0.144763	0.182643	0.684648
CHS.107	RP5-832C2.5	1	+	1574975	1577075	1.307473	1.024809	3.841553
CHS.109	C1orf233	1	-	1598008	1600096	0.442796	0.347067	1.301002
CHS.110	LOC105378586	1	+	1600314	1607383	0.482973	0.405606	1.520437
CHS.106	SSU72	1	-	1541673	1574882	17.715549	53.583264	200.859918
CHS.6	OR4F5	1	+	69091	70008	0.187909	0.147285	0.552105
CHS.7	LOC100996442	1	-	91169	297504	3.362183	61.647560	231.089393
CHS.8	LOC729737	1	-	134773	140566	12.928597	17.456394	65.436290
CHS.9	LOC102725121	1	+	181049	184258	2.206638	2.766649	10.370941
CHS.10	LOC102723897	1	-	184878	199860	5.265083	7.145493	26.785286
CHS.11	LOC107985721	1	+	200442	203983	0.000000	0.000000	0.000000
CHS.12	-	1	-	352749	356597	0.414171	0.324631	1.216897
CHS.13	RP4-669L17.2	1	+	360057	366052	0.000000	0.000000	0.000000
CHS.14	RP4-669L17.10	1	-	365395	379972	0.000000	0.000000	0.000000
CHS.15	OR4F29	1	-	450740	451678	0.095234	0.074645	0.279812
CHS.16	LOC100132287	1	-	489361	499772	6.616765	13.863012	51.966292
CHS.17	-	1	-	499860	523759	11.697906	23.654320	88.669566
CHS.18	RP5-857K21.4	1	-	585989	611297	0.000000	0.000000	0.000000
CHS.19	LOC101928626	1	-	627380	634927	0.064779	0.066510	0.249317
CHS.20	OR4F16	1	-	683910	720118	0.039997	0.168132	0.630251
CHS.21	LOC100133331	1	-	724520	730351	0.000000	0.000000	0.000000
CHS.23	LOC107984841	1	-	732159	746737	4.536650	43.697380	163.802121
CHS.24	LOC107984847	1	-	735566	738953	15.145809	12.045263	45.152356
CHS.22	LOC107984849	1	-	739962	740334	8.248651	6.465363	24.235782
CHS.25	LOC100288069	1	-	755864	778688	4.784280	8.308485	31.144830
CHS.27	LOC105378580	1	+	778760	810065	0.798808	4.048749	15.176966
CHS.26	RP11-206L10.9	1	+	784370	787186	0.383129	0.329853	1.236471
CHS.28	FAM87B	1	+	817371	819834	1.645344	1.289635	4.834269
CHS.30	LINC00115	1	-	826206	827522	2.321184	1.819364	6.819989
CHS.31	LINC01128	1	+	827591	859446	1.497766	2.826379	10.594843
CHS.111	MIB2	1	+	1615188	1630610	4.594079	19.774635	74.126347
CHS.113	MMP23B	1	+	1631681	1634654	1.468007	1.360073	5.098312
CHS.36	LOC284600	1	+	905115	921990	0.016884	0.017263	0.064710
CHS.37	LOC107985728	1	-	916309	925604	0.000000	0.000000	0.000000
CHS.38	LOC100130417	1	-	916818	919692	0.000000	0.000000	0.000000
CHS.39	SAMD11	1	+	923923	948974	0.425335	0.408135	1.529916
CHS.40	NOC2L	1	-	941883	960806	2.840477	10.546984	39.535971
CHS.42	KLHL17	1	+	960103	966184	0.882932	1.110846	4.164071
CHS.41	PLEKHN1	1	+	965820	975108	0.000000	0.000000	0.000000
CHS.43	PERM1	1	-	974999	982117	0.000000	0.000000	0.000000
CHS.45	HES4	1	-	990339	1001611	0.077383	0.085669	0.321137
CHS.46	ISG15	1	+	1001053	1014597	8.263348	13.417622	50.296720
CHS.47	-	1	-	1007921	1014068	0.122017	0.095638	0.358504
CHS.48	AGRN	1	+	1020102	1056119	0.185382	0.241554	0.905479
CHS.49	LOC100288175	1	+	1058784	1068601	0.212416	0.431219	1.616450
CHS.50	RP11-54O7.18	1	-	1062208	1063288	0.000000	0.000000	0.000000
CHS.51	RNF223	1	-	1065635	1074307	0.000000	0.000000	0.000000
CHS.52	LOC105378948	1	-	1066420	1069029	0.000000	0.000000	0.000000
CHS.54	C1orf159	1	-	1081811	1116356	0.986506	2.923578	10.959197
CHS.55	-	1	+	1116513	1117326	0.000000	0.000000	0.000000
CHS.56	-	1	-	1127337	1128573	0.000000	0.000000	0.000000
CHS.59	LINC01342	1	+	1137017	1144056	0.000000	0.000000	0.000000
CHS.62	-	1	+	1159664	1170340	0.000000	0.000000	0.000000
CHS.63	TTLL10-AS1	1	-	1173055	1179648	0.000000	0.000000	0.000000
CHS.64	TTLL10	1	+	1173709	1197936	0.000000	0.000000	0.000000
CHS.66	TNFRSF18	1	-	1203508	1207900	0.385832	0.385592	1.445415
CHS.67	TNFRSF4	1	-	1211326	1216812	0.867614	1.036653	3.885954
CHS.68	SDF4	1	-	1216760	1232067	9.874889	47.942176	179.713980
CHS.69	B3GALT6	1	+	1232249	1235041	4.416398	3.461610	12.976044
CHS.71	FAM132A	1	-	1242446	1247218	0.000000	0.000000	0.000000
CHS.72	RP5-902P8.12	1	-	1249777	1251334	0.464698	0.364234	1.365353
CHS.73	UBE2J2	1	-	1253909	1273854	5.886997	12.615416	47.289605
CHS.74	LOC101928895	1	+	1274002	1279447	0.833763	0.804728	3.016567
CHS.75	SCNN1D	1	+	1280415	1292029	0.519266	0.568292	2.130274
CHS.76	ACAP3	1	-	1292384	1307925	2.290584	6.236886	23.379323
CHS.77	PUSL1	1	+	1308562	1311810	4.677388	7.473438	28.014609
CHS.78	CPSF3L	1	-	1311585	1324687	6.019023	17.379744	65.148962
CHS.79	CPTP	1	+	1324756	1328896	2.244345	3.127859	11.724959
CHS.80	TAS1R3	1	+	1331280	1335320	0.547735	0.446790	1.674820
CHS.81	DVL1	1	-	1335278	1349142	2.846056	3.746646	14.044515
CHS.83	MXRA8	1	-	1352689	1363541	0.829130	2.122394	7.955914
CHS.86	AURKAIP1	1	-	1373730	1375438	11.796948	17.497937	65.592015
CHS.89	CCNL2	1	-	1385711	1399338	7.457433	21.808034	81.748657
CHS.132	LOC105378590	1	-	2034704	2047447	0.000000	0.000000	0.000000
CHS.114	CDK11B	1	-	1635226	1659839	21.457798	24.913262	93.388783
CHS.116	SLC35E2B	1	-	1660957	1693000	8.741256	15.226851	57.078719
CHS.117	LOC107985731	1	+	1692543	1699202	5.646685	4.425920	16.590813
CHS.118	MMP23A	1	+	1699939	1701808	0.000000	0.000000	0.000000
CHS.119	CDK11A	1	-	1702383	1724837	17.205774	29.611370	110.999910
CHS.120	SLC35E2	1	-	1724838	1746271	4.322175	7.811050	29.280164
CHS.121	NADK	1	-	1751232	1780514	52.719982	132.903221	498.195299
CHS.123	GNB1	1	-	1785122	1891117	11.189189	111.040433	416.241391
CHS.124	LOC105378949	1	+	1891057	1892722	0.000000	0.000000	0.000000
CHS.126	CALML6	1	+	1913751	1917296	0.166618	0.235726	0.883631
CHS.127	TMEM52	1	-	1917588	1919301	0.000000	0.000000	0.000000
CHS.128	CFAP74	1	-	1921951	2003837	0.000000	0.000000	0.000000
CHS.129	LOC107984872	1	+	1955857	1958986	0.000000	0.000000	0.000000
CHS.180	PRDM16	1	+	3069025	3438621	0.000000	0.000000	0.000000
CHS.181	RP1-163G9.2	1	-	3132927	3133709	0.000000	0.000000	0.000000
CHS.182	LOC105378606	1	-	3159009	3167597	0.000000	0.000000	0.000000
CHS.179	LOC107984909	1	+	3191945	3195519	0.000000	0.000000	0.000000
CHS.183	LOC105378605	1	-	3197662	3214473	0.000000	0.000000	0.000000
CHS.184	LOC105378604	1	-	3306636	3327974	0.000000	0.000000	0.000000
CHS.185	-	1	-	3366771	3373253	0.000000	0.000000	0.000000
CHS.194	WRAP73	1	-	3630767	3650107	3.346941	10.362864	38.845788
CHS.200	-	1	-	3749224	3752336	0.000000	0.000000	0.000000
CHS.188	RP11-168F9.2	1	+	3487246	3487627	2.764398	2.166759	8.122219
CHS.189	MEGF6	1	-	3487942	3624779	4.609119	11.022881	41.319899
CHS.190	LOC105378608	1	+	3545955	3550776	0.000000	0.000000	0.000000
CHS.191	-	1	+	3598235	3602085	0.000000	0.000000	0.000000
CHS.192	LOC105378607	1	+	3602895	3607681	0.000000	0.000000	0.000000
CHS.193	TPRG1L	1	+	3624992	3630131	12.459392	11.474151	43.011507
CHS.202	SMIM1	1	+	3772655	3776242	0.212943	0.166907	0.625659
CHS.203	LRRC47	1	-	3779856	3796504	4.015699	4.883773	18.307102
CHS.195	TP73	1	+	3652565	3736201	0.022073	0.135181	0.506734
CHS.196	LOC105378610	1	-	3658430	3668772	0.000000	0.000000	0.000000
CHS.197	LOC105378609	1	-	3674874	3677639	0.000000	0.000000	0.000000
CHS.198	RP5-1092A11.2	1	-	3712200	3714298	0.000000	0.000000	0.000000
CHS.199	TP73-AS1	1	-	3735984	3747375	1.909359	2.616543	9.808259
CHS.221	LOC107985376	1	+	4603688	4617555	1.218487	1.064301	3.989595
CHS.223	AJAP1	1	+	4654775	4792518	0.020305	0.017823	0.066811
CHS.224	-	1	-	4729984	4736438	0.692146	0.542510	2.033629
CHS.205	DFFB	1	+	3810787	3888993	0.730348	1.981256	7.426849
CHS.206	CEP104	1	-	3812081	3857387	4.581700	13.340609	50.008032
CHS.207	LOC107984910	1	-	3885495	3888787	0.000000	0.000000	0.000000
