Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CHS.1	DDX11L1	1	+	11874	14409	6.080410	4.273004	14.848794
CHS.2	WASH7P	1	-	14362	29370	12.195736	10.568958	36.727387
CHS.3	LOC107985730	1	+	29926	31295	0.000000	0.000000	0.000000
CHS.4	FAM138A	1	-	34611	36081	0.000000	0.000000	0.000000
CHS.5	LOC105379212	1	+	51943	53959	0.000000	0.000000	0.000000
CHS.6	OR4F5	1	+	69091	70008	0.000000	0.000000	0.000000
CHS.7	LOC100996442	1	-	91169	297504	2.192715	35.195411	122.304909
CHS.8	LOC729737	1	-	134773	140566	7.643878	10.780079	37.461037
CHS.9	LOC102725121	1	+	181049	184258	2.594653	2.916706	10.135623
CHS.10	LOC102723897	1	-	184878	199860	7.554543	9.580856	33.293708
CHS.11	LOC107985721	1	+	200442	203983	0.000000	0.000000	0.000000
CHS.12	-	1	-	352749	356597	0.113496	0.079759	0.277165
CHS.13	RP4-669L17.2	1	+	360057	366052	0.000000	0.000000	0.000000
CHS.14	RP4-669L17.10	1	-	365395	379972	0.000000	0.000000	0.000000
CHS.15	OR4F29	1	-	450740	451678	0.000000	0.000000	0.000000
CHS.16	LOC100132287	1	-	489361	499772	7.698813	10.701454	37.187813
CHS.17	-	1	-	499860	523759	5.816629	12.353839	42.929892
CHS.48	AGRN	1	+	1020102	1056119	0.215158	0.430754	1.496882
CHS.49	LOC100288175	1	+	1058784	1068601	0.422119	0.768308	2.669890
CHS.50	RP11-54O7.18	1	-	1062208	1063288	0.000000	0.000000	0.000000
CHS.51	RNF223	1	-	1065635	1074307	0.199211	0.277533	0.964435
CHS.52	LOC105378948	1	-	1066420	1069029	0.000000	0.000000	0.000000
CHS.45	HES4	1	-	990339	1001611	1.364741	4.572501	15.889551
CHS.46	ISG15	1	+	1001053	1014597	16.724335	24.328212	84.541128
CHS.47	-	1	-	1007921	1014068	0.696751	0.489641	1.701516
CHS.62	-	1	+	1159664	1170340	0.017743	0.012471	0.043337
CHS.31	LINC01128	1	+	827591	859446	1.990486	3.416158	11.871233
CHS.32	LOC107984850	1	+	860226	868202	0.152507	0.158658	0.551339
CHS.33	FAM41C	1	-	868071	876802	0.000000	0.000000	0.000000
CHS.36	LOC284600	1	+	905115	921990	0.000000	0.000000	0.000000
CHS.37	LOC107985728	1	-	916309	925604	0.000000	0.000000	0.000000
CHS.38	LOC100130417	1	-	916818	919692	0.000000	0.000000	0.000000
CHS.39	SAMD11	1	+	923923	948974	0.230278	0.758353	2.635295
CHS.40	NOC2L	1	-	941883	960806	4.290747	8.417809	29.252093
CHS.42	KLHL17	1	+	960103	966184	0.750025	0.940539	3.268397
CHS.41	PLEKHN1	1	+	965820	975108	0.064009	0.055765	0.193783
CHS.43	PERM1	1	-	974999	982117	0.033026	0.024246	0.084256
CHS.54	C1orf159	1	-	1081811	1116356	1.006263	2.449395	8.511707
CHS.76	ACAP3	1	-	1292384	1307925	2.467788	6.750147	23.456924
CHS.79	CPTP	1	+	1324756	1328896	1.966951	2.478440	8.612638
CHS.77	PUSL1	1	+	1308562	1311810	2.682681	3.992496	13.874022
CHS.78	CPSF3L	1	-	1311585	1324687	7.256903	20.276245	70.460446
CHS.63	TTLL10-AS1	1	-	1173055	1179648	0.000000	0.000000	0.000000
CHS.64	TTLL10	1	+	1173709	1197936	0.000000	0.000000	0.000000
CHS.66	TNFRSF18	1	-	1203508	1207900	0.207424	0.256610	0.891725
CHS.67	TNFRSF4	1	-	1211326	1216812	0.462725	0.473517	1.645482
CHS.68	SDF4	1	-	1216760	1232067	12.047263	51.854826	180.196782
CHS.69	B3GALT6	1	+	1232249	1235041	3.720014	2.614237	9.084539
CHS.71	FAM132A	1	-	1242446	1247218	0.090067	0.192458	0.668798
CHS.72	RP5-902P8.12	1	-	1249777	1251334	0.027966	0.019653	0.068295
CHS.73	UBE2J2	1	-	1253909	1273854	8.556333	17.869417	62.096658
CHS.74	LOC101928895	1	+	1274002	1279447	0.711550	0.709996	2.467254
CHS.75	SCNN1D	1	+	1280415	1292029	0.599754	0.687053	2.387525
CHS.83	MXRA8	1	-	1352689	1363541	0.651833	1.630374	5.665588
CHS.86	AURKAIP1	1	-	1373730	1375438	13.830389	17.049567	59.247660
CHS.80	TAS1R3	1	+	1331280	1335320	1.353169	1.425223	4.952686
CHS.81	DVL1	1	-	1335278	1349142	3.637930	5.285579	18.367516
CHS.18	RP5-857K21.4	1	-	585989	611297	0.000000	0.000000	0.000000
CHS.19	LOC101928626	1	-	627380	634927	23.030048	25.338765	88.052827
CHS.20	OR4F16	1	-	683910	720118	0.034310	0.081416	0.282924
CHS.21	LOC100133331	1	-	724520	730351	0.000000	0.000000	0.000000
CHS.23	LOC107984841	1	-	732159	746737	3.011310	24.201046	84.099226
CHS.24	LOC107984847	1	-	735566	738953	8.743527	6.234491	21.665008
CHS.22	LOC107984849	1	-	739962	740334	13.522900	9.503209	33.023884
CHS.25	LOC100288069	1	-	755864	778688	5.368938	8.227084	28.589317
CHS.27	LOC105378580	1	+	778760	810065	0.685588	4.307691	14.969330
CHS.26	RP11-206L10.9	1	+	784370	787186	0.517486	0.399452	1.388105
CHS.28	FAM87B	1	+	817371	819834	2.149812	1.510779	5.249994
CHS.30	LINC00115	1	-	826206	827522	7.752227	5.447873	18.931490
